ID;Название;Статус;Стартовая;Текущая;Ставок;Категория;Картинки
37582;Франция. 73-й полк;ENDED;100.00;105.00;2;Всё по Крымской Войне 1853-1856гг;[]
37583;Франция. 16-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37584;Франция. 47-й полк;ENDED;100.00;120.00;5;Всё по Крымской Войне 1853-1856гг;[]
37585;Франция. 19-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37587;Франция. 9-й полк;ENDED;100.00;110.00;3;Всё по Крымской Войне 1853-1856гг;[]
37589;Франция. 17-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37590;Франция. 87-й полк;ENDED;100.00;305.00;17;Всё по Крымской Войне 1853-1856гг;[]
37591;Франция. 63-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37592;Франция. 92-й полк;ENDED;100.00;146.00;11;Всё по Крымской Войне 1853-1856гг;[]
37593;Франция. 50-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37595;Франция. 28-й полк;ENDED;100.00;110.00;3;Всё по Крымской Войне 1853-1856гг;[]
37597;Франция. 38-й полк;ENDED;100.00;300.00;8;Всё по Крымской Войне 1853-1856гг;[]
37598;Монеты востока 161 штука серебро;ENDED;5000.00;0.00;0;Восточные;[]
37599;Франция. 30-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37602;Франция. 3-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37603;Франция. 31-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37604;Франция. 88-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37605;Фоллис Константа II;ENDED;500.00;1100.00;6;Античные монеты;[]
37606;Франция. 82-й полк;ENDED;100.00;351.00;9;Всё по Крымской Войне 1853-1856гг;[]
37608;Франция. 29-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37609;Франция. 52-й полк;ENDED;100.00;135.00;8;Всё по Крымской Войне 1853-1856гг;[]
37610;Франция. 74-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37611;Франция. 36-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37612;Франция. 15-й полк;ENDED;100.00;130.00;8;Всё по Крымской Войне 1853-1856гг;[]
37614;Франция. 32-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37615;Франция. 8-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37616;Монеты Н-1 серебром уставшие;ENDED;200.00;0.00;0;Имперские (Россия);[]
37617;Империя 2;ENDED;100.00;0.00;0;Имперские (Россия);[]
37618;Империя 3;ENDED;100.00;0.00;0;Имперские (Россия);[]
37619;Империя 4;ENDED;100.00;0.00;0;Имперские (Россия);[]
37620;Империя 5;ENDED;100.00;0.00;0;Имперские (Россия);[]
37621;Империя 6;ENDED;100.00;0.00;0;Имперские (Россия);[]
37622;Империя 7;ENDED;100.00;0.00;0;Имперские (Россия);[]
37623;Империя 8;ENDED;100.00;0.00;0;Имперские (Россия);[]
37625; Мехмед Гирей 4, 2 пр;ENDED;50.00;0.00;0;Восточные;[]
37626;Империя 10;ENDED;100.00;875.00;13;Имперские (Россия);[]
37627;Империя 11;ENDED;100.00;0.00;0;Имперские (Россия);[]
37629;Империя 13;ENDED;100.00;0.00;0;Имперские (Россия);[]
37630;Империя 14;ENDED;100.00;0.00;0;Имперские (Россия);[]
37631;Империя 15;ENDED;100.00;0.00;0;Имперские (Россия);[]
37633;Империя 16;ENDED;100.00;0.00;0;Имперские (Россия);[]
37634;Империя 17;ENDED;100.00;0.00;0;Имперские (Россия);[]
37635;колечко и щитки;ENDED;150.00;0.00;0;Перстни и кольца;[]
37636;колечко;ENDED;150.00;150.00;1;Перстни и кольца;[]
37637;крестики;ENDED;400.00;0.00;0;Христианская металлопластика 14-19вв;[]
37638;Лот царских монеточек;ENDED;450.00;0.00;0;Имперские (Россия);[]
37639;Сельджуки;ENDED;1000.00;0.00;0;Восточные;[]
37640;пуговица ВМФ Колумбии;ENDED;300.00;0.00;0;Филобутонистика (пуговицы, пряжки);[]
37641;Амис.;ENDED;500.00;0.00;0;Античные монеты;[]
37642;Ключ-Рим.;ENDED;1000.00;0.00;0;Металлопластика античная;[]
37643;Роман I &#40; 920 - 944 &#41;;ENDED;700.00;0.00;0;Античные монеты;[]
37644;Василий I &#40; 867 - 886 &#41;;ENDED;700.00;0.00;0;Античные монеты;[]
37645;Узбек;ENDED;100.00;135.00;6;Восточные;[]
37646;Татарский топилик.;ENDED;2000.00;2000.00;1;Металлопластика средневековая,  восточные предметы до 1917г;[]
37647;Кара Бешлык Шахин Гирея.Ошибка в дате &#40;3 год&#41;;ENDED;300.00;0.00;0;Восточные;[]
37648;Подстаканики СССР клейма.;ENDED;3100.00;0.00;0;Произведения декоративно-прикладного искусства;[]
37649;Пряжки конец 19-20 век;ENDED;350.00;0.00;0;Христианская металлопластика 14-19вв;[]
37652;Ранний пул орды;ENDED;100.00;0.00;0;Восточные;[]
37653;3коп 1928;ENDED;100.00;0.00;0;Россия и СССР;[]
37657;Пряжка . Серьга и другое.;ENDED;300.00;450.00;13;Металлопластика средневековая,  восточные предметы до 1917г;[]
37658;Амулет лук или крепление Акинака?;ENDED;300.00;560.00;6;Металлопластика античная;[]
37660;Бешлык Османского султана Ахмеда 1-го.;ENDED;300.00;410.00;6;Восточные;[]
37661;5 пулов с животными;ENDED;200.00;200.00;1;Восточные;[]
37662;Крымский пул М53 \&quot;Лев среди звезд\&quot;;ENDED;1500.00;0.00;0;Восточные;[]
37663;фолларо Кафы 4шт;ENDED;1000.00;1000.00;1;Восточные;[]
37664;Перечеканы 2шт;ENDED;1000.00;1000.00;1;Восточные;[]
37665;Крымский именной пул хана Узбека.;ENDED;500.00;0.00;0;Восточные;[]
37666;птички м.д. Азака; времени хана Токты м.д. Крым; м.д. Сарая 726 год;ENDED;900.00;900.00;1;Восточные;[]
37667;Пулы с животными;ENDED;500.00;845.00;12;Восточные;[]
37668; Псалии \&quot;копытце\&quot; Киммерийцы;ENDED;199.00;0.00;0;Металлопластика античная;[]
37669;52 полк Франции;ENDED;150.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37671;Кошель два хана Абдаллаха  и Шехр ал-Джадид.;ENDED;300.00;0.00;0;Восточные;[]
37672;41 полк Франции;ENDED;300.00;681.00;9;Всё по Крымской Войне 1853-1856гг;[]
37673;Херсонес,дупондий 138-161г.н.э;ENDED;500.00;1600.00;9;Античные монеты;[]
37674;Лимесный денарий Адриана 117-138;ENDED;300.00;0.00;0;Античные монеты;[]
37675;Денарий С.Север;ENDED;2000.00;2000.00;1;Античные монеты;[]
37676;Драхма Иллирия;ENDED;2500.00;0.00;0;Античные монеты;[]
37677;Пул с птицей;ENDED;300.00;0.00;0;Восточные;[]
37678;Пул Всадник стреляющий вперед;ENDED;350.00;350.00;1;Восточные;[]
37679;Биллон;ENDED;350.00;0.00;0;Россия и СССР;[]
37680;Акче Хаджи Гирея , 845 г.х Крым;ENDED;500.00;0.00;0;Восточные;[]
37681;Тимур Кутлуг 799 г.х, Крым;ENDED;0.99;0.00;0;Восточные;[]
37682;Бешлык Саадат бен Крым;ENDED;700.00;700.00;1;Восточные;[]
37683;Жетоны.;ENDED;200.00;200.00;1;Металлопластика средневековая,  восточные предметы до 1917г;[]
37684;крупный нак&#40;графити&#41;;ENDED;600.00;725.00;7;Металлопластика античная;[]
37685;Пентонумий.Юстиниан-1;ENDED;150.00;0.00;0;Античные монеты;[]
37686;Копоушка крестовключение;ENDED;1000.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37687;Кипр 2014;ENDED;800.00;0.00;0;Монеты мира (современные);[]
37688;Ольвия Дельфины;ENDED;400.00;410.00;2;Античные монеты;[]
37689;Фолис Лициния;ENDED;0.99;0.00;0;Античные монеты;[]
37690;Лев-1;ENDED;100.00;0.00;0;Античные монеты;[]
37691;имЗенон.;ENDED;150.00;0.00;0;Античные монеты;[]
37692;копейка 1613 москва;ENDED;30.00;0.00;0;Имперские (Россия);[]
37693;5 копеек Т.М.1788г;ENDED;18500.00;18500.00;1;Имперские (Россия);[]
37694;Копейка Шахин Гирея, 4 год;ENDED;100.00;3700.00;7;Восточные;[]
37695;20 копеек 1871;ENDED;30.00;30.00;1;Имперские (Россия);[]
37696;Кольцо с регулировкой;ENDED;300.00;0.00;0;Перстни и кольца;[]
37697;Обол с Зевсом и орлом на разряде молнии;ENDED;4399.00;4400.00;1;Античные монеты;[]
37698;Монета востока;ENDED;100.00;0.00;0;Восточные;[]
37699;250 рублей 1917 года;ENDED;250.00;0.00;0;Боны (облигации, ценные бумаги);[]
37700;амулет-подвеска;ENDED;5000.00;0.00;0;Христианская металлопластика 14-19вв;[]
37701;3 копейки 1933 года;ENDED;150.00;0.00;0;Россия и СССР;[]
37702;3 копейки 1934 года;ENDED;200.00;0.00;0;Россия и СССР;[]
37703;3 копейки 1935;ENDED;100.00;0.00;0;Россия и СССР;[]
37704;5 копеек 1936 года;ENDED;350.00;0.00;0;Россия и СССР;[]
37705;5 копеек 1941 года;ENDED;300.00;0.00;0;Россия и СССР;[]
37706;5 копеек 1883 СПБ-АГ РЕДКАЯ!;ENDED;3000.00;0.00;0;Имперские (Россия);[]
37708;Топоры;ENDED;3000.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37709;Кусок ленты;ENDED;100.00;100.00;1;Христианская металлопластика 14-19вв;[]
37710;Амулет рыська;ENDED;3000.00;0.00;0;Металлопластика античная;[]
37711;Пряжки;ENDED;350.00;13000.00;52;Металлопластика средневековая,  восточные предметы до 1917г;[]
37713;Херсонес лепта лев звезда;ENDED;4000.00;4000.00;1;Античные монеты;[]
37715;Токтамыш белед Крым;ENDED;200.00;0.00;0;Восточные;[]
37716;Токтамыш Азак аль-Махруса;ENDED;500.00;0.00;0;Восточные;[]
37717;Токтамыш СаД 782;ENDED;200.00;0.00;0;Восточные;[]
37718;Перстень. Орда;ENDED;1000.00;1100.00;2;Перстни и кольца;[]
37719;Перстень К.Х.;ENDED;500.00;500.00;1;Перстни и кольца;[]
37720;Перстень с крестом;ENDED;300.00;300.00;1;Перстни и кольца;[]
37721;скифский амулет птичка.;ENDED;300.00;0.00;0;Металлопластика античная;[]
37722;Пуговка № 5.Сардиния.Линейная пехота.;ENDED;750.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37723;Пуговка № 16.Сардиния.Линейная пехота.;ENDED;750.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37724;Офицерская пуговка № 19.Франция.Линейная пехота.;ENDED;750.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37725;Пуговка Инженеры.Франция.;ENDED;400.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37726;Сардиния Офицер артиллерии.;ENDED;1500.00;1500.00;1;Всё по Крымской Войне 1853-1856гг;[]
37728;Зуавский значек с прочисткой для порохового канала.;ENDED;1500.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37730;Фрагмент англ.крышки с сюжетом.;ENDED;700.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37731;Офицерский подвес от ХО.;ENDED;350.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37732;Свинцовый Роман 4???;ENDED;2000.00;0.00;0;Античные монеты;[]
37733;Константин Багрянородный;ENDED;1500.00;0.00;0;Античные монеты;[]
37734;Перстень периода Золотой Орды;ENDED;600.00;0.00;0;Перстни и кольца;[]
37735;Роман 1.;ENDED;500.00;0.00;0;Античные монеты;[]
37736;Василий 1.;ENDED;500.00;0.00;0;Античные монеты;[]
37737;Литые монеты средневекового Херсона.;ENDED;500.00;0.00;0;Античные монеты;[]
37738;Пулы Золотой Орды;ENDED;300.00;0.00;0;Восточные;[]
37740;  Бешлык Менгли Гирея 2-го, 1-ое правление, 1137 год, Бахчисарай.;ENDED;400.00;400.00;1;Восточные;[]
37741;  Бешлык Фатха 2-го, 1149 год, Бахчисарай.;ENDED;500.00;500.00;1;Восточные;[]
37743;2 копейки 1930&#40;брак&#41;;ENDED;0.99;0.00;0;Россия и СССР;[]
37744;акче Саадат Гирея 1-го, 929 год, Кафа. Редкий вариант.;ENDED;500.00;500.00;1;Восточные;[]
37745;Наконечник;ENDED;250.00;250.00;1;Металлопластика античная;[]
37746;Наперстки;ENDED;100.00;105.00;2;Металлопластика средневековая,  восточные предметы до 1917г;[]
37747;Значек;ENDED;2000.00;0.00;0;Фалеристика СССР;[]
37748;Античная металлопластика.;ENDED;500.00;0.00;0;Металлопластика античная;[]
37749;от З.О до 1917.;ENDED;350.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37750;Заколка-Булавка;ENDED;200.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37751;Серёжка кк4 875проба;ENDED;100.00;0.00;0;Столовое серебро, ювелирные изделия (из драгметаллов);[]
37752;Лот царизма;ENDED;250.00;311.00;8;Имперские (Россия);[]
37753;50копеек.1912г. Николай\\/;ENDED;1500.00;1500.00;1;Имперские (Россия);[]
37754;Токта;ENDED;600.00;625.00;2;Восточные;[]
37755;Фоллис Иераклия;ENDED;700.00;1400.00;7;Античные монеты;[]
37756;79-й &#40;Шотландские горцы Камерона&#41; пехотный полк;ENDED;1500.00;1500.00;1;Всё по Крымской Войне 1853-1856гг;[]
37757;Комплекс, Джанибек Герей;ENDED;2000.00;2000.00;1;Восточные;[]
37758;53 монеты Востока;ENDED;400.00;400.00;1;Восточные;[]
37759;Сестерций;ENDED;300.00;300.00;1;Античные монеты;[]
37760;ТРИ БРОШЮРЫ.;ENDED;300.00;0.00;0;Остальное;[]
37761;ОТКРЫТКИ - 1939 г.;ENDED;100.00;0.00;0;Остальное;[]
37762;Бронебой;ENDED;250.00;0.00;0;Металлопластика античная;[]
37763;монеты СССР;ENDED;300.00;0.00;0;Россия и СССР;[]
37764;Лот колец &#40;2&#41;;ENDED;300.00;0.00;0;Перстни и кольца;[]
37765;Площадки перстней;ENDED;900.00;1100.00;4;Перстни и кольца;[]
37766;Ствол пистоля.;ENDED;1000.99;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37767;Лента за отличие.;ENDED;10000.99;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37768;Бешлык Адиль Гирея, 1076 год, Бахчисарай;ENDED;200.00;200.00;1;Восточные;[]
37769;Акче Михмед Гирей-4;ENDED;120.00;0.00;0;Восточные;[]
37771;украшения К.Х.;ENDED;300.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37772;украшения К.Х.2;ENDED;400.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37773;лот колец;ENDED;300.00;0.00;0;Перстни и кольца;[]
37774;лот колец 2;ENDED;200.00;0.00;0;Перстни и кольца;[]
37775;лот колец 3;ENDED;300.00;0.00;0;Перстни и кольца;[]
37776;перстень 1;ENDED;100.00;100.00;1;Перстни и кольца;[]
37777;пара колец;ENDED;500.00;0.00;0;Перстни и кольца;[]
37778;перстень 2;ENDED;100.00;0.00;0;Перстни и кольца;[]
37779;перстень 3;ENDED;100.00;0.00;0;Перстни и кольца;[]
37780;ременные накладки 1;ENDED;500.00;500.00;1;Металлопластика средневековая,  восточные предметы до 1917г;[]
37781;ременные накладки 2;ENDED;300.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37782;застёжки;ENDED;300.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37783;90+ Золотая орда;ENDED;1000.00;1000.00;1;Восточные;[]
37784;Колечко спаси и сохрани;ENDED;100.00;0.00;0;Столовое серебро, ювелирные изделия (из драгметаллов);[]
37785;Крестик 925проба;ENDED;100.00;0.00;0;Столовое серебро, ювелирные изделия (из драгметаллов);[]
37788;Фоллис Констант II - 2;ENDED;500.00;1300.00;10;Античные монеты;[]
37789;Пуговицы 30-шт.;ENDED;900.00;0.00;0;Филобутонистика (пуговицы, пряжки);[]
37790;Фоллис Иераклия - 2;ENDED;700.00;1100.00;5;Античные монеты;[]
37791;Кольца;ENDED;700.00;0.00;0;Перстни и кольца;[]
37792;Украшение;ENDED;500.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37793;Металлопластика;ENDED;1499.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37794;Монеты Крым ханство;ENDED;220.00;0.00;0;Восточные;[]
37795;Франция. ВМФ;ENDED;250.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37797;Франция. 2-й полк Иностранного легиона;ENDED;200.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37801;три бешлыка;ENDED;400.00;465.00;4;Восточные;[]
37802;Наконечники.;ENDED;500.00;0.00;0;Металлопластика античная;[]
37803;Крым Гирей;ENDED;500.00;575.00;3;Восточные;[]
37804;Монета Востока;ENDED;250.00;0.00;0;Восточные;[]
37805;6 пулов З.О.;ENDED;400.00;0.00;0;Восточные;[]
37806;6 пулов З.О.;ENDED;400.00;473.00;6;Восточные;[]
37807;Наконечник Кимериейский;ENDED;1500.00;2000.00;6;Металлопластика античная;[]
37808;Перстень Византия 8-9 век.;ENDED;5000.00;0.00;0;Металлопластика античная;[]
37810;Херсонес,тетрассарий Юлия Домна.;ENDED;800.00;0.00;0;Античные монеты;[]
37811;Крест нательный 1;ENDED;100.00;0.00;0;Христианская металлопластика 14-19вв;[]
37812;Крест нательный 2;ENDED;100.00;0.00;0;Христианская металлопластика 14-19вв;[]
37813;Крест нательный 3;ENDED;100.00;0.00;0;Христианская металлопластика 14-19вв;[]
37814;Крест нательный 4;ENDED;100.00;0.00;0;Христианская металлопластика 14-19вв;[]
37815;Крест нательный 5;ENDED;150.00;0.00;0;Христианская металлопластика 14-19вв;[]
37816;Крест нательный 6;ENDED;100.00;0.00;0;Христианская металлопластика 14-19вв;[]
37817;Крест нательный 7;ENDED;50.00;0.00;0;Христианская металлопластика 14-19вв;[]
37818;лот Востока;ENDED;1000.00;0.00;0;Восточные;[]
37819;2 копейки 1899;ENDED;20.00;0.00;0;Имперские (Россия);[]
37820;Полтина 1774;ENDED;100.00;105.00;2;Имперские (Россия);[]
37822;пряжка 7 век.серебро.;ENDED;3000.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37823;Перстень;ENDED;499.00;0.00;0;Перстни и кольца;[]
37824;крупный Фоллис &#40;1034 - 1041&#41;;ENDED;1000.00;1000.00;1;Античные монеты;[]
37825;Кутлуг Булсун;ENDED;500.00;0.00;0;Восточные;[]
37826;5коп 1859г;ENDED;1000.00;0.00;0;Имперские (Россия);[]
37827;3коп 1869г;ENDED;500.00;0.00;0;Имперские (Россия);[]
37828;Гема от колечка;ENDED;13000.00;0.00;0;Металлопластика античная;[]
37829;перстень с камнем;ENDED;2500.00;0.00;0;Перстни и кольца;[]
37830;серебренный трикветр средневековый;ENDED;1500.00;0.00;0;Христианская металлопластика 14-19вв;[]
37831;кресало;ENDED;450.00;450.00;1;Металлопластика средневековая,  восточные предметы до 1917г;[]
37832;Константин IX Мономах;ENDED;1000.00;1200.00;3;Античные монеты;[]
37833;Гемидрахма ПАNTI;ENDED;0.99;15100.00;8;Античные монеты;[]
37834;Наконечник скифской  архаики 7-6 г. до н.э.;ENDED;200.00;260.00;5;Металлопластика античная;[]
37835;53 полк РИА;ENDED;800.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37836;Денарий Антонин Пий &#40;138—161 гг.&#41;;ENDED;1000.00;0.00;0;Античные монеты;[]
37837;Константин и Евдокия с крестограммой;ENDED;1500.00;0.00;0;Античные монеты;[]
37838;Акче Мурад Гир.;ENDED;500.00;500.00;1;Восточные;[]
37840;Акче и бешлык Девлет Гир;ENDED;600.00;600.00;1;Восточные;[]
37841;Бешлык, Сафа Гир.;ENDED;600.00;0.00;0;Восточные;[]
37843;Бешлык. Мехмед Гирей IV;ENDED;500.00;0.00;0;Восточные;[]
37844;Складной фунт;ENDED;2000.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37845;Херсонес тетрассарий;ENDED;100.00;2000.00;12;Античные монеты;[]
37846;декануммий Юстиниана;ENDED;300.00;0.00;0;Античные монеты;[]
37847;Херсонес ,Александр Север;ENDED;100.00;6100.00;16;Античные монеты;[]
37848;Бешлык. Саадат Гир.;ENDED;450.00;0.00;0;Восточные;[]
37849;Лот по Крымской;ENDED;500.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37850;Лот пуговиц по Крымской;ENDED;1000.00;1100.00;2;Всё по Крымской Войне 1853-1856гг;[]
37851;Джанибек, Сарай ал-Джадид;ENDED;250.00;0.00;0;Восточные;[]
37852;Бешлык Фатх Гирея 2-го, 1149 год.;ENDED;500.00;0.00;0;Восточные;[]
37853;  Бешлык Менгли Гирея 2-го, 1-ое правление, 1137 год, Бахчисарай.;ENDED;400.00;0.00;0;Восточные;[]
37854;Бешлык Селямет Гирея 2-го, 1152 год.;ENDED;400.00;0.00;0;Восточные;[]
37855;бешлык Каплан Гирея 1-го, 1-ое правление 1119 год, Бахчисарай.;ENDED;500.00;0.00;0;Восточные;[]
37856;бешлык Селим Гирея 1-го, 1-ое правление 1082 год.;ENDED;400.00;0.00;0;Восточные;[]
37857;бешлык Каплан Гирея 1-го, 2-ое правление 1125 год, Бахчисарай.;ENDED;400.00;0.00;0;Восточные;[]
37858;бешлык Каплан Гирея 1-го, 3-е правление 1143 год, Бахчисарай;ENDED;400.00;0.00;0;Восточные;[]
37859;акче Гази 2-го, 996 год, Ханлык Крыма.;ENDED;300.00;0.00;0;Восточные;[]
37860;Курдючный баран СаД перечекан;ENDED;250.00;250.00;1;Восточные;[]
37861;Аспр.Хаджи Гирея.;ENDED;1500.00;2100.00;3;Восточные;[]
37862;Пол фоллиса;ENDED;600.00;0.00;0;Античные монеты;[]
37863;Пряжка.;ENDED;250.00;250.00;1;Металлопластика средневековая,  восточные предметы до 1917г;[]
37864;пул чекан Крыма;ENDED;300.00;310.00;2;Восточные;[]
37865;Дореформа.;ENDED;100.00;0.00;0;Россия и СССР;[]
37866;кресало 5шт,интересные;ENDED;1000.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37867;18 наконечников стрел Железо&#41;разные;ENDED;1800.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
;25 копеек 1839 год;ENDED;20000.00;19400.00;1;;["https://s3.tavridalot.ru/auction-images/users/evdi2oame85y/6215f2c0-3de0-455e-a1ce-6601ef0a919d/1000090863.jpg", "https://s3.tavridalot.ru/auction-images/users/evdi2oame85y/7e68488d-7f79-435f-a7bb-ee030fb19343/1000090864.jpg"]
;Рим, денарий, император Элагабал;ENDED;1000.00;1100.00;1;;["https://s3.tavridalot.ru/auction-images/users/evdi2oame85y/a3894684-341d-479f-a8f4-675d2aa61e74/1000092071.jpg", "https://s3.tavridalot.ru/auction-images/users/evdi2oame85y/641faf36-d457-4c4b-95d1-72f088de7b31/1000092072.jpg"]
;Да, заебись, Андрей, модно разве что увеличить на пару пикслей;ENDED;1000.00;1000.00;0;;["https://s3.tavridalot.ru/auction-images/users/yerydvz6vghw/9da6ee7d-4656-4b1d-93f2-f51f9b0a58bf/1000017546.jpg", "https://s3.tavridalot.ru/auction-images/users/yerydvz6vghw/f69e2fd1-fc75-406c-af8d-f579f3d904d2/1000017548.jpg"]
;Карта;ENDED;1000.00;120000000.00;2;;["https://s3.tavridalot.ru/auction-images/users/jc8lhrotc9ng/57244ab9-fd87-47fe-bb46-69ae2e32d10b/_ _ _ _ _ _ 1833 _.jpg"]
;Дупондий Херсонес;ENDED;4000.00;4500.00;2;;["https://s3.tavridalot.ru/auction-images/users/evdi2oame85y/5acb4a89-5b38-4b1f-9528-2d4a92729074/1000091043.jpg", "https://s3.tavridalot.ru/auction-images/users/evdi2oame85y/37b2267c-d110-455b-b268-5b95434f9a38/1000091042.jpg"]
;Монета пока не понятная, скорее всего пул золотой орды;ENDED;1000.00;1000.00;0;;[]
;Залупа;ENDED;1000.00;1100.00;1;;["https://s3.tavridalot.ru/auction-images/users/87ghvdnztka3/345f0b2d-a697-4310-950d-55020390c83e/1000017593.jpg"]
;Кельт;ENDED;10000.00;6200.00;0;;["https://s3.tavridalot.ru/auction-images/users/yerydvz6vghw/2153ef44-1801-436f-8d41-fd0e67532b48/WhatsApp Image 2025-08-10 at 10.06.43.jpg", "https://s3.tavridalot.ru/auction-images/users/yerydvz6vghw/8cb12530-1344-45d2-abef-7d72d27ff4c6/WhatsApp Image 2025-08-10 at 10.06.43 (1).jpg", "https://s3.tavridalot.ru/auction-images/users/yerydvz6vghw/a506bcf1-8be4-48ea-a599-e2282d78a60d/WhatsApp Image 2025-08-10 at 10.06.43 (2).jpg"]
;Коллекция наконечников;ENDED;10000.00;10100.00;1;;["https://s3.tavridalot.ru/auction-images/users/yerydvz6vghw/4f5c8333-3467-40ac-9dc3-fd9d7bf01adf/1000017312.jpg"]
;Да, хорошо;ENDED;1000.00;1100.00;1;;["https://s3.tavridalot.ru/auction-images/users/yerydvz6vghw/c866b8d4-0b71-4c1e-9231-cd831de423d0/1000017559.jpg"]
;Половина солдатского складня;ENDED;1000.00;1300.00;1;;["https://s3.tavridalot.ru/auction-images/users/yerydvz6vghw/7f867c06-5e7f-4dc9-942b-9b39ad3b7de8/1000017492.jpg", "https://s3.tavridalot.ru/auction-images/users/yerydvz6vghw/44260f6a-20e4-43d3-b342-27e4f4e45e78/1000017489.jpg"]
;Монета, Греция;ENDED;50.00;110.00;1;;["https://s3.tavridalot.ru/auction-images/users/30iamlztu7ik/40b8dd6f-4ae2-4135-9bf3-06fa14c891c7/cn_46.jpg", "https://s3.tavridalot.ru/auction-images/users/30iamlztu7ik/4c4b9ad8-afa4-4bb0-99ed-e63b0b6132c2/cn_46.jpg"]
;Монетка 216;ENDED;10.00;40.00;1;;["https://s3.tavridalot.ru/auction-images/users/30iamlztu7ik/a54e02ba-ef1b-41af-a57e-1e5d03a59ba3/cn_216.jpg", "https://s3.tavridalot.ru/auction-images/users/30iamlztu7ik/f046448f-47a2-474d-b72e-536f4cbcdd32/cn_216.jpg"]
;Пул золотой орды;ENDED;10000.00;1000.00;0;;["https://s3.tavridalot.ru/auction-images/users/yerydvz6vghw/741445f4-fdd0-4c9d-8923-8e20d7d4626e/1000017426.jpg", "https://s3.tavridalot.ru/auction-images/users/yerydvz6vghw/aca02d1a-b032-4710-af4d-8f1488bca8e0/1000017430.jpg"]
;Бешлык  Шпххин Гирея;ENDED;1000.00;1000.00;0;;["https://s3.tavridalot.ru/auction-images/users/yerydvz6vghw/f5012bc5-8e6b-451f-ba18-774829cf81a6/1000016282.jpg", "https://s3.tavridalot.ru/auction-images/users/yerydvz6vghw/4faf5a97-81c5-4617-b488-66b0b0c896e2/1000016283.jpg"]
;Подвеска крымское ханство;ENDED;1000.00;1000.00;0;;["https://s3.tavridalot.ru/auction-images/users/yerydvz6vghw/dbefe006-e1f6-4bbd-a864-988570a82900/1000017693.jpg"]
;2 копейки 1930г;ENDED;10.00;10.00;0;;["https://s3.tavridalot.ru/auction-images/users/yerydvz6vghw/abb55652-c6cb-45b6-960e-18e43cb665b4/1000016417.jpg", "https://s3.tavridalot.ru/auction-images/users/yerydvz6vghw/0c33270e-44aa-4fe3-8bed-e8aeb26e3e3a/1000016419.jpg"]
